"PAR_anomaly","VPD_anomaly","Pre_anomaly","MCWD_anomaly","WTD","HAND","Drought_Length","EVI_anomaly","SegGeo_number","year","HAND_CLASS","Drought_Condition"
-0.961238,-0.00762808,-0.950167,-1.63228,18.6169,18.6169,2,-0.742786,12,"2005",19,"Medium Drought"
-0.73563,1.27004,-1.46229,-2.19857,11.555,11.555,3.65552,-0.740998,12,"2010",12,"Severe Drought"
0.11465,0.15364,-0.717516,-1.15142,6.40253,6.40253,3,-0.740083,12,"2015",7,"Medium Drought"
2.78826,1.49215,-1.98488,-1.12274,6.76096,6.76096,3.97895,-0.739584,12,"2015",7,"Medium Drought"
1.97232,0.817508,-1.69727,-2.07967,22.0484,22.0484,4,-0.738195,12,"2015",23,"Severe Drought"
-0.496286,1.52001,-1.32777,-1.28998,18.2209,18.2209,2.61509,-0.73772,12,"2010",19,"Medium Drought"
0.364073,0.911165,-0.973901,-1.06446,23.7574,23.7574,2.84,-0.737025,12,"2005",24,"Medium Drought"
-0.32945,1.29091,-0.931335,-1.78255,16.2356,16.2356,2.01136,-0.7368,12,"2010",17,"Medium Drought"
0.423835,0.0922,-0.663825,-1.08506,21.757,21.757,3,-0.736238,12,"2005",22,"Medium Drought"
0.932574,0.821805,-0.944304,-1.21648,8.89576,8.89576,2,-0.735904,12,"2015",9,"Medium Drought"
-0.928282,1.2047,-1.51617,-1.8374,21.985,21.985,2.30876,-0.735676,12,"2010",22,"Medium Drought"
-0.893585,1.93801,-1.32653,-1.40217,8.97703,8.97703,2.10017,-0.735488,12,"2010",9,"Medium Drought"
1.92304,0.587558,-1.66882,-1.85627,8.78351,8.78351,4.98069,-0.735374,12,"2015",9,"Medium Drought"
-1.56848,1.75565,-0.614938,-1.94281,12.9974,12.9974,2.86928,-0.735183,12,"2010",13,"Medium Drought"
-0.682662,1.62317,-1.0508,-1.23205,13.3254,13.3254,3,-0.734875,12,"2010",14,"Medium Drought"
-1.02812,1.74318,-1.25317,-1.42867,5.75928,5.75928,2,-0.734477,12,"2010",6,"Medium Drought"
-1.43037,2.08126,-1.1829,-1.38218,10.9758,10.9758,2.27861,-0.734126,12,"2010",11,"Medium Drought"
2.69612,1.83025,-1.8056,-2.75964,3.68831,3.68831,3.71916,-0.732766,12,"2015",4,"Severe Drought"
2.84263,1.38744,-2.06951,-1.71652,6.10726,6.10726,3.03343,-0.73273,12,"2015",7,"Medium Drought"
-0.957023,2.02168,-1.44574,-2.30256,7.83098,7.83098,4,-0.732656,12,"2010",8,"Severe Drought"
1.88498,1.01939,-1.1245,-1.85817,4.60734,4.60734,4.74434,-0.731362,12,"2015",5,"Medium Drought"
1.53618,1.2574,-1.19853,-2.30627,4.78274,4.78274,4.10219,-0.731332,12,"2015",5,"Severe Drought"
-1.16907,1.17387,-1.07991,-2.11942,11.4419,11.4419,3,-0.730481,12,"2010",12,"Severe Drought"
0.180665,0.645415,-0.848504,-1.34421,18.9251,18.9251,4,-0.730034,12,"2005",19,"Medium Drought"
2.91638,1.83323,-2.01053,-1.83305,8.33724,8.33724,4.74068,-0.729754,12,"2015",9,"Medium Drought"
-1.34025,0.51779,-1.07138,-1.02063,4.25955,4.25955,3,-0.729438,12,"2005",5,"Medium Drought"
-0.869017,2.08737,-0.879741,-1.66925,4.17539,4.17539,4.43197,-0.729335,12,"2010",5,"Medium Drought"
0.814579,0.61082,-1.24605,-2.08816,14.8867,14.8867,3.2428,-0.729221,12,"2005",15,"Severe Drought"
-0.541487,1.99363,-1.02847,-1.53475,18.1872,18.1872,2.99731,-0.729115,12,"2010",19,"Medium Drought"
2.91945,1.41931,-2.03818,-2.34338,4.38962,4.38962,3.33068,-0.728524,12,"2015",5,"Severe Drought"
-0.919342,0.0101026,-1.05681,-1.54827,10.6072,10.6072,2,-0.727548,12,"2005",11,"Medium Drought"
2.68429,1.49195,-1.65176,-2.28822,3.29404,3.29404,3.8385,-0.72694,12,"2015",4,"Severe Drought"
-1.36419,1.76847,-1.38105,-1.36641,9.57523,9.57523,2.58407,-0.725938,12,"2010",10,"Medium Drought"
-0.869551,1.68231,-1.14261,-1.43446,12.0179,12.0179,1.69444,-0.725807,12,"2010",13,"Medium Drought"
-1.29354,1.68545,0.644342,-1.74621,10.2285,10.2285,3.33019,-0.725402,12,"2010",11,"Medium Drought"
0.13649,0.335751,-0.871574,-1.10586,3.69544,3.69544,2,-0.725294,12,"2005",4,"Medium Drought"
1.55406,0.9968,-1.42621,-1.58299,26.9374,26.9374,3,-0.725001,12,"2015",27,"Medium Drought"
1.62862,0.831428,-0.88635,-1.03961,5.69742,5.69742,2,-0.724823,12,"2015",6,"Medium Drought"
2.17921,1.18715,-1.34343,-2.26938,23.2013,23.2013,3.7446,-0.724613,12,"2015",24,"Severe Drought"
1.8991,1.09102,-0.489297,-1.16881,7.10575,7.10575,2.73976,-0.724567,12,"2015",8,"Medium Drought"
2.60896,1.40897,-2.10395,-1.90148,21.0318,21.0318,3.70743,-0.723921,12,"2015",22,"Medium Drought"
-1.34243,1.29782,-1.59562,-1.92247,10.262,10.262,2.48571,-0.723519,12,"2010",11,"Medium Drought"
2.60902,2.01392,-1.84975,-1.55049,9.94428,9.94428,3.84495,-0.723332,12,"2015",10,"Medium Drought"
-0.605324,0.115351,-0.925166,-1.03637,12.0834,12.0834,2,-0.722911,12,"2015",13,"Medium Drought"
-0.63891,2.26483,-0.586305,-1.77715,5.49532,5.49532,3.45732,-0.722841,12,"2010",6,"Medium Drought"
-0.725006,1.77925,-1.27528,-1.37654,5.67708,5.67708,1.48959,-0.72283,12,"2010",6,"Medium Drought"
1.26194,1.33518,-0.391047,-1.14281,6.63477,6.63477,1.32765,-0.722317,12,"2015",7,"Medium Drought"
1.63297,0.867669,-0.613393,-1.04501,4.6209,4.6209,2.5586,-0.722099,12,"2015",5,"Medium Drought"
-0.377846,0.146603,-0.894931,-1.30231,8.02815,8.02815,2,-0.721642,12,"2005",9,"Medium Drought"
-0.0736709,1.28103,-1.57761,-1.42142,19.4892,19.4892,2.32821,-0.721634,12,"2005",20,"Medium Drought"
-1.35737,2.12602,-2.09476,-1.37863,8.12375,8.12375,3,-0.721593,12,"2010",9,"Medium Drought"
0.388499,0.915344,-0.350782,-1.05887,17.8959,17.8959,2.53448,-0.721452,12,"2010",18,"Medium Drought"
-0.841325,2.17426,-0.686902,-1.2604,4.06867,4.06867,2.00586,-0.720935,12,"2010",5,"Medium Drought"
-1.57372,1.97566,0.232108,-1.1838,12.4246,12.4246,2.90998,-0.720829,12,"2010",13,"Medium Drought"
-1.66037,1.81868,-1.0072,-1.11226,8.59684,8.59684,2.37313,-0.720246,12,"2010",9,"Medium Drought"
-0.843481,1.46998,-0.658956,-2.30091,11.5892,11.5892,2.57255,-0.720158,12,"2010",12,"Severe Drought"
-1.02408,1.75043,-0.910145,-1.13814,11.2217,11.2217,4,-0.719938,12,"2010",12,"Medium Drought"
-0.57737,-0.0891642,-1.11042,-1.33628,20.7439,20.7439,1.725,-0.719616,12,"2005",21,"Medium Drought"
2.27855,-0.119259,-1.84348,-1.12715,22.2225,22.2225,2,-0.719456,12,"2015",23,"Medium Drought"
0.574233,-0.201656,-1.3537,-1.18273,23.814,23.814,2.23643,-0.718815,12,"2005",24,"Medium Drought"
-0.670556,1.73491,-1.58531,-1.20844,5.61187,5.61187,2,-0.718594,12,"2010",6,"Medium Drought"
-0.111022,0.312002,-1.06861,-1.07059,11.8166,11.8166,2,-0.71838,12,"2005",12,"Medium Drought"
0.996121,0.284241,-1.04929,-1.52829,18.4012,18.4012,2,-0.718192,12,"2005",19,"Medium Drought"
2.58735,0.00155278,-1.73195,-1.44678,9.85567,9.85567,2,-0.717493,12,"2015",10,"Medium Drought"
1.32326,1.29135,-1.0139,-1.07372,23.2917,23.2917,1.2,-0.717402,12,"2015",24,"Medium Drought"
-0.545806,1.96276,-1.41972,-1.33314,3.61714,3.61714,4,-0.717385,12,"2010",4,"Medium Drought"
2.61516,1.5171,-1.47825,-1.67023,4.7606,4.7606,3.47864,-0.717052,12,"2015",5,"Medium Drought"
2.07905,1.00957,-0.715169,-1.3182,4.40637,4.40637,3.48574,-0.716938,12,"2015",5,"Medium Drought"
-0.754597,1.31102,-1.2611,-1.08898,8.70396,8.70396,3,-0.715376,12,"2010",9,"Medium Drought"
1.8439,-0.192151,-1.57041,-2.72158,12.0553,12.0553,4.85595,-0.714653,12,"2015",13,"Severe Drought"
-0.872697,2.19845,-1.20503,-1.32954,8.98585,8.98585,2,-0.714608,12,"2010",9,"Medium Drought"
-0.604673,1.73744,-1.6303,-1.33891,5.92878,5.92878,2,-0.714558,12,"2010",6,"Medium Drought"
-0.74393,1.47557,-1.28587,-1.22277,32.9395,32.9395,1.0203,-0.713786,12,"2010",31,"Medium Drought"
1.69639,1.18644,-1.24884,-1.86546,10.2651,10.2651,4,-0.713673,12,"2015",11,"Medium Drought"
1.4904,1.04388,-0.499804,-1.2535,8.16451,8.16451,3.53546,-0.713295,12,"2015",9,"Medium Drought"
1.64331,0.0984211,-2.21789,-2.09398,64.4669,64.4669,6.12876,-0.712922,12,"2015",31,"Severe Drought"
-0.15553,0.722084,-0.795847,-1.23044,11.5928,11.5928,2.95492,-0.712619,12,"2005",12,"Medium Drought"
-0.367641,-0.159921,-1.03667,-1.16436,15.1424,15.1424,1,-0.712382,12,"2005",16,"Medium Drought"
-0.618047,1.96669,-0.882483,-1.31298,16.7741,16.7741,2,-0.7118,12,"2010",17,"Medium Drought"
-0.991455,1.91419,-1.24984,-1.46828,10.3614,10.3614,3.14393,-0.71169,12,"2010",11,"Medium Drought"
-1.22521,1.18234,-1.27545,-2.37877,12.7364,12.7364,3,-0.711074,12,"2010",13,"Severe Drought"
2.26117,-0.23785,-1.5152,-1.40258,20.5221,20.5221,2,-0.710718,12,"2015",21,"Medium Drought"
1.21843,0.0190163,-1.59064,-1.33791,24.9256,24.9256,3.6422,-0.710607,12,"2015",25,"Medium Drought"
2.42374,-0.0396772,-1.41306,-1.35093,10.2417,10.2417,3,-0.710106,12,"2015",11,"Medium Drought"
-0.764572,2.39425,-0.147836,-1.60315,7.03793,7.03793,2.89627,-0.709037,12,"2010",8,"Medium Drought"
-1.09013,1.96712,-0.279153,-1.12478,7.90063,7.90063,2,-0.70791,12,"2010",8,"Medium Drought"
1.31153,1.22105,-1.33966,-1.67782,53.3845,53.3845,3.07634,-0.707355,12,"2015",31,"Medium Drought"
1.77053,1.04238,-0.778451,-1.6798,5.37098,5.37098,3.80573,-0.707282,12,"2015",6,"Medium Drought"
1.47412,1.63758,-1.20831,-1.63327,26.8939,26.8939,2.91126,-0.706344,12,"2015",27,"Medium Drought"
1.39887,0.875124,-2.25544,-1.81274,33.3766,33.3766,3.54215,-0.705797,12,"2015",31,"Medium Drought"
1.92509,1.03128,-1.76213,-1.37966,6.84331,6.84331,1,-0.705724,12,"2015",7,"Medium Drought"
0.106963,0.337103,-1.05781,-1.17525,10.9096,10.9096,2,-0.70525,12,"2005",11,"Medium Drought"
-1.28497,0.526982,-1.1686,-1.32402,5.47053,5.47053,3,-0.705182,12,"2005",6,"Medium Drought"
1.99201,1.09037,-2.13259,-1.21945,26.449,26.449,3,-0.705016,12,"2015",27,"Medium Drought"
0.14156,0.731365,-0.508882,-1.0862,11.01,11.01,3,-0.704556,12,"2015",12,"Medium Drought"
-2.09433,-1.06374,0.285352,-1.0277,11.9602,11.9602,2,-0.703872,12,"2015",12,"Medium Drought"
-0.948606,2.02061,-1.05561,-1.81663,5.10192,5.10192,3.47906,-0.703676,12,"2010",6,"Medium Drought"
0.623737,1.14585,-1.21163,-1.24551,26.6481,26.6481,2,-0.703504,12,"2005",27,"Medium Drought"
2.37562,1.55558,-1.27129,-1.33777,14.9639,14.9639,2,-0.703344,12,"2015",15,"Medium Drought"
1.98656,1.23092,-1.3107,-1.12057,5.71395,5.71395,1,-0.702517,12,"2015",6,"Medium Drought"
0.140903,0.479712,-0.886498,-1.31768,8.22849,8.22849,2,-0.70236,12,"2015",9,"Medium Drought"
-0.394818,1.62474,-1.69779,-1.69597,25.2158,25.2158,1,-0.702307,12,"2010",26,"Medium Drought"
-0.757816,2.20358,0.00446623,-1.04092,7.32574,7.32574,3,-0.702289,12,"2010",8,"Medium Drought"
-1.01671,1.38678,-0.979034,-1.57737,13.6624,13.6624,3.79896,-0.701051,12,"2005",14,"Medium Drought"
-0.72745,0.665538,-1.0133,-1.049,3.17115,3.17115,3,-0.701005,12,"2005",4,"Medium Drought"
-0.856519,1.28845,-1.60959,-1.73903,6.08052,6.08052,3,-0.700705,12,"2005",7,"Medium Drought"
-0.580708,1.26732,-0.774068,-1.28202,21.623,21.623,2,-0.700568,12,"2010",22,"Medium Drought"
-1.52843,1.28183,-1.72558,-1.32319,5.544,5.544,4,-0.700077,12,"2010",6,"Medium Drought"
-0.996216,1.82225,-0.558165,-1.33412,8.09607,8.09607,2.96199,-0.699517,12,"2010",9,"Medium Drought"
0.101796,0.668348,-0.938166,-1.14819,13.3201,13.3201,2.10017,-0.699156,12,"2005",14,"Medium Drought"
-0.0051042,1.88925,-1.01175,-1.31416,45.8747,45.8747,2,-0.698825,12,"2010",31,"Medium Drought"
1.93281,-0.38457,-1.80207,-2.33117,9.88034,9.88034,4,-0.69835,12,"2015",10,"Severe Drought"
-1.83151,0.0520104,-0.0654945,-1.21584,12.6077,12.6077,3,-0.697749,12,"2005",13,"Medium Drought"
0.0617511,0.571376,-1.11933,-1.19991,15.4562,15.4562,2,-0.697737,12,"2005",16,"Medium Drought"
-1.39999,1.25896,-0.929413,-1.23461,5.06448,5.06448,2,-0.697672,12,"2010",6,"Medium Drought"
2.65213,0.22032,-1.83893,-1.67759,7.63187,7.63187,2,-0.694844,12,"2015",8,"Medium Drought"
0.497044,1.48682,-0.743562,-1.01847,2.55473,2.55473,1,-0.694213,12,"2010",3,"Medium Drought"
0.772879,-0.506007,-0.155944,-1.12141,7.51942,7.51942,2.05714,-0.693278,12,"2015",8,"Medium Drought"
2.45304,1.29743,-2.66761,-1.75076,17.8917,17.8917,5,-0.693062,12,"2015",18,"Medium Drought"
-1.49068,2.1429,-0.701639,-1.05027,9.44835,9.44835,2.49488,-0.693008,12,"2010",10,"Medium Drought"
-0.899339,2.18256,-1.87452,-1.21383,10.8261,10.8261,3,-0.692358,12,"2010",11,"Medium Drought"
-0.140773,1.43189,-0.617837,-1.18328,44.1496,44.1496,3,-0.692265,12,"2010",31,"Medium Drought"
0.258625,0.412654,-1.0527,-1.34546,17.3452,17.3452,2.14956,-0.692193,12,"2005",18,"Medium Drought"
1.72123,1.59742,-1.54525,-1.44094,10.8222,10.8222,3,-0.691386,12,"2015",11,"Medium Drought"
2.74939,1.72495,-1.99585,-2.22294,6.77073,6.77073,4.72248,-0.691026,12,"2015",7,"Severe Drought"
2.51455,1.69451,-1.79697,-1.81524,14.5039,14.5039,5,-0.68836,12,"2015",15,"Medium Drought"
2.20213,1.02027,-0.510808,-1.2103,4.22123,4.22123,3,-0.687832,12,"2015",5,"Medium Drought"
2.82244,0.433853,-1.88858,-2.06947,8.01881,8.01881,2.91564,-0.687476,12,"2015",9,"Severe Drought"
-1.30096,1.73601,-0.914852,-1.15349,14.0236,14.0236,3.71302,-0.687047,12,"2010",15,"Medium Drought"
0.020872,0.852361,0.156274,-1.19634,22.9608,22.9608,4,-0.687043,12,"2010",23,"Medium Drought"
2.36686,1.46475,-2.13435,-1.92245,9.24389,9.24389,4.22908,-0.686489,12,"2015",10,"Medium Drought"
0.79747,1.15933,-1.15039,-1.20243,22.8809,22.8809,2,-0.686345,12,"2005",23,"Medium Drought"
0.173049,0.329498,-1.09366,-1.08711,3.95294,3.95294,2,-0.685996,12,"2005",4,"Medium Drought"
-0.443762,2.3916,-1.30635,-1.66328,4.85343,4.85343,3.94521,-0.685686,12,"2010",5,"Medium Drought"
-1.85593,1.68454,-0.503142,-1.05331,11.2085,11.2085,2.77189,-0.685296,12,"2010",12,"Medium Drought"
1.30936,1.48835,-1.23054,-1.81043,5.25632,5.25632,3.28059,-0.685227,12,"2015",6,"Medium Drought"
-0.305517,1.48135,-1.41538,-2.11789,12.5719,12.5719,3.20187,-0.684685,12,"2005",13,"Severe Drought"
-0.11827,0.944912,-1.9007,-1.70737,14.4533,14.4533,3,-0.684209,12,"2005",15,"Medium Drought"
-1.25927,2.19839,0.0400924,-1.40884,13.4907,13.4907,2.80808,-0.683923,12,"2010",14,"Medium Drought"
0.106764,2.11284,-1.0083,-1.1968,15.2084,15.2084,4.84843,-0.6823,12,"2010",16,"Medium Drought"
1.88933,0.343096,-0.92285,-1.98079,6.51381,6.51381,3,-0.682187,12,"2015",7,"Medium Drought"
0.621074,0.133368,-1.11408,-1.24458,15.0956,15.0956,1,-0.681959,12,"2015",16,"Medium Drought"
0.822678,1.45377,-0.938022,-1.81896,15.8871,15.8871,2.15766,-0.681262,12,"2005",16,"Medium Drought"
2.19471,1.12041,-0.593683,-1.0478,5.284,5.284,3,-0.680907,12,"2015",6,"Medium Drought"
1.50385,1.23384,-1.08964,-1.05832,6.75962,6.75962,2,-0.680656,12,"2015",7,"Medium Drought"
2.31038,1.41545,-2.19469,-1.0819,9.73726,9.73726,3,-0.680225,12,"2015",10,"Medium Drought"
-1.14361,1.33742,-1.68952,-1.57054,4.38657,4.38657,2.2696,-0.680051,12,"2010",5,"Medium Drought"
-1.33154,1.37449,-1.02124,-1.57183,7.74269,7.74269,2,-0.679672,12,"2010",8,"Medium Drought"
-1.07248,2.05863,-0.984028,-1.14003,9.66949,9.66949,2,-0.679621,12,"2010",10,"Medium Drought"
1.33787,1.47464,-1.76009,-1.42912,12.1521,12.1521,2.65865,-0.679242,12,"2015",13,"Medium Drought"
0.969927,0.940346,-1.18628,-1.08898,7.58363,7.58363,2.43302,-0.678888,12,"2015",8,"Medium Drought"
2.10755,1.36205,-0.916371,-1.3664,4.95358,4.95358,3.23657,-0.677851,12,"2015",5,"Medium Drought"
-1.2206,1.42126,-0.848712,-1.53144,13.7448,13.7448,3.66135,-0.676868,12,"2005",14,"Medium Drought"
1.12555,1.04733,-0.267431,-1.01589,23.1974,23.1974,3,-0.67654,12,"2005",24,"Medium Drought"
1.51764,-0.611332,-0.910586,-2.65299,5.10409,5.10409,2.84744,-0.676294,12,"2015",6,"Severe Drought"
-0.75742,1.44062,-0.79556,-1.08799,10.7344,10.7344,3.47615,-0.67626,12,"2005",11,"Medium Drought"
2.48183,1.25358,-2.69436,-1.75506,15.6499,15.6499,4.74627,-0.67621,12,"2015",16,"Medium Drought"
2.24889,0.358763,-2.20879,-1.95567,19.2331,19.2331,3.95455,-0.675807,12,"2015",20,"Medium Drought"
1.7667,1.46817,-0.592346,-1.0029,5.82394,5.82394,1,-0.675642,12,"2015",6,"Medium Drought"
-0.438001,2.37656,-0.912421,-1.42025,5.4194,5.4194,2.62242,-0.675552,12,"2010",6,"Medium Drought"
-0.327598,0.172318,-1.18615,-1.12928,16.0331,16.0331,2,-0.675107,12,"2005",17,"Medium Drought"
-0.704847,2.06416,-1.63767,-1.91779,5.96121,5.96121,4.76134,-0.673172,12,"2010",6,"Medium Drought"
1.78139,0.0367733,-1.19692,-1.7214,6.50859,6.50859,2,-0.671637,12,"2015",7,"Medium Drought"
-1.37256,1.61683,-0.7061,-1.54779,19.048,19.048,3,-0.670112,12,"2010",20,"Medium Drought"
0.120031,-0.657115,-1.50108,-1.27347,6.28411,6.28411,2,-0.670023,12,"2015",7,"Medium Drought"
-0.972098,2.35539,-1.50529,-1.57012,3.11645,3.11645,3.2263,-0.66982,12,"2010",4,"Medium Drought"
-1.17765,1.19768,-0.712451,-2.30251,13.0172,13.0172,3,-0.669299,12,"2010",14,"Severe Drought"
1.42584,1.311,-0.644417,-1.06299,8.25708,8.25708,2,-0.669143,12,"2015",9,"Medium Drought"
0.894412,0.689935,-0.878659,-1.7081,7.44834,7.44834,4.37909,-0.668674,12,"2005",8,"Medium Drought"
2.64759,1.39951,-1.62908,-1.81155,5.29679,5.29679,3.65937,-0.668049,12,"2015",6,"Medium Drought"
0.271411,1.25625,-1.10999,-2.70286,8.0857,8.0857,4.96399,-0.666492,12,"2005",9,"Severe Drought"
2.64513,1.48004,-1.88166,-1.8087,19.0803,19.0803,3.35412,-0.666022,12,"2015",20,"Medium Drought"
-0.837648,2.37303,-1.29214,-1.35915,7.02545,7.02545,3.19922,-0.665892,12,"2010",8,"Medium Drought"
-1.29506,1.54012,-1.03776,-1.63218,7.81829,7.81829,3.74046,-0.665176,12,"2010",8,"Medium Drought"
-0.436221,1.53006,-0.681841,-1.18539,43.1612,43.1612,2.11485,-0.66501,12,"2010",31,"Medium Drought"
1.79822,0.829034,-1.90633,-2.15951,17.2472,17.2472,3.47909,-0.663659,12,"2015",18,"Severe Drought"
1.78402,1.17411,-0.445223,-1.35182,5.07509,5.07509,3.0531,-0.663296,12,"2015",6,"Medium Drought"
-1.31478,1.14526,-1.03351,-1.72207,13.9217,13.9217,2,-0.662938,12,"2010",14,"Medium Drought"
1.87339,0.161146,-1.54704,-2.1906,10.1407,10.1407,4,-0.662825,12,"2015",11,"Severe Drought"
-0.0806264,0.310166,-0.667515,-1.14112,6.49692,6.49692,2.02778,-0.662589,12,"2005",7,"Medium Drought"
0.190456,0.238223,-0.276065,-1.17931,6.80978,6.80978,3,-0.661862,12,"2015",7,"Medium Drought"
-0.915715,2.15748,-0.794829,-1.60493,5.22505,5.22505,2.86344,-0.66136,12,"2010",6,"Medium Drought"
2.67897,2.13373,-2.23472,-1.9646,13.4773,13.4773,4.59317,-0.661316,12,"2015",14,"Medium Drought"
-0.849635,2.18285,-0.809271,-1.33931,3.51663,3.51663,3.98876,-0.660925,12,"2010",4,"Medium Drought"
2.77162,1.57143,-2.15911,-2.72719,4.99143,4.99143,6.08227,-0.660236,12,"2015",5,"Severe Drought"
-0.612941,1.96668,-0.88248,-1.31298,12.865,12.865,2,-0.660104,12,"2010",13,"Medium Drought"
-0.760705,-0.241243,-1.51411,-1.04088,22.8579,22.8579,1,-0.658383,12,"2005",23,"Medium Drought"
-1.61998,1.95502,-1.01196,-1.13825,5.63336,5.63336,2,-0.658195,12,"2010",6,"Medium Drought"
-1.54972,1.66481,-1.6081,-1.37396,6.04154,6.04154,3.96639,-0.657636,12,"2010",7,"Medium Drought"
-1.51116,0.31073,-0.691924,-1.5232,7.37755,7.37755,3,-0.657527,12,"2005",8,"Medium Drought"
-1.25432,0.332739,-1.10852,-1.42381,4.14186,4.14186,3,-0.657246,12,"2005",5,"Medium Drought"
-0.510417,1.41414,-1.12673,-2.23157,9.18184,9.18184,3.84328,-0.656831,12,"2005",10,"Severe Drought"
-0.73626,1.4761,-0.824981,-1.18374,18.7026,18.7026,3,-0.656325,12,"2010",19,"Medium Drought"
-0.945215,1.24762,-0.955865,-1.89529,15.4571,15.4571,2.09259,-0.655794,12,"2010",16,"Medium Drought"
0.208773,1.44387,-1.50456,-2.37568,9.45437,9.45437,3.35866,-0.655727,12,"2005",10,"Severe Drought"
2.29222,-0.13985,-1.37631,-1.78694,8.69824,8.69824,3,-0.654987,12,"2015",9,"Medium Drought"
-1.07417,1.61137,-1.37067,-1.14484,4.87567,4.87567,2,-0.654813,12,"2010",5,"Medium Drought"
0.511999,0.850473,-1.20496,-1.76297,19.6349,19.6349,4.74553,-0.654802,12,"2005",20,"Medium Drought"
-0.480842,1.32464,-1.10903,-2.04674,17.7675,17.7675,2,-0.65436,12,"2010",18,"Severe Drought"
0.709924,0.661138,-1.43709,-2.14222,8.12084,8.12084,3.39498,-0.654302,12,"2005",9,"Severe Drought"
-0.959099,1.74102,-1.1064,-1.49868,19.2561,19.2561,2,-0.654267,12,"2010",20,"Medium Drought"
-0.617968,0.068369,-1.23206,-1.10716,34.2341,34.2341,2,-0.651945,12,"2005",31,"Medium Drought"
0.163375,1.17965,-0.0450038,-1.43013,9.70191,9.70191,2.92015,-0.649441,12,"2010",10,"Medium Drought"
2.1864,1.0694,-2.60943,-2.06761,11.7806,11.7806,5.9731,-0.649258,12,"2015",12,"Severe Drought"
-0.832136,1.86611,-0.330681,-1.41111,9.34573,9.34573,2.97516,-0.64857,12,"2010",10,"Medium Drought"
0.802116,1.06954,-1.07601,-1.01615,11.8097,11.8097,1,-0.648067,12,"2015",12,"Medium Drought"
-0.939854,2.12707,-0.685848,-1.81272,5.30133,5.30133,3,-0.648028,12,"2010",6,"Medium Drought"
-0.730669,-0.148151,-0.556798,-1.09162,13.4741,13.4741,1.75502,-0.647684,12,"2005",14,"Medium Drought"
0.721471,-0.135656,-0.667622,-1.12476,11.1612,11.1612,1,-0.647659,12,"2015",12,"Medium Drought"
-1.32986,1.28754,-1.22127,-2.39122,12.3002,12.3002,3,-0.647539,12,"2010",13,"Severe Drought"
2.77996,1.69011,-2.30629,-2.50384,4.8595,4.8595,5.72784,-0.647204,12,"2015",5,"Severe Drought"
0.996608,0.284241,-1.04929,-1.52829,15.6338,15.6338,2,-0.646574,12,"2005",16,"Medium Drought"
-1.02742,1.62857,-1.71016,-1.2961,4.09932,4.09932,2,-0.64633,12,"2010",5,"Medium Drought"
2.45832,1.6084,-1.47734,-1.14889,39.164,39.164,2,-0.646234,12,"2015",31,"Medium Drought"
-0.547892,1.68129,-1.05781,-1.72069,5.00714,5.00714,4.75221,-0.644297,12,"2010",6,"Medium Drought"
2.41528,1.71963,-2.1455,-1.30563,5.48721,5.48721,3.05615,-0.643382,12,"2015",6,"Medium Drought"
-0.385144,0.146602,-0.89493,-1.30231,6.35634,6.35634,2,-0.643137,12,"2005",7,"Medium Drought"
-1.18901,1.52855,-0.627205,-1.86979,12.8829,12.8829,2.80833,-0.642667,12,"2010",13,"Medium Drought"
1.26217,0.0850173,-0.601887,-1.47567,4.24196,4.24196,2.07692,-0.642638,12,"2015",5,"Medium Drought"
-1.27154,1.84103,-0.501801,-1.164,4.74949,4.74949,2.82868,-0.641934,12,"2010",5,"Medium Drought"
-0.4721,0.213061,-0.620961,-1.11576,12.9976,12.9976,2.1875,-0.641897,12,"2015",13,"Medium Drought"
0.157329,0.490691,-1.27455,-1.28019,21.131,21.131,2.45455,-0.641462,12,"2015",22,"Medium Drought"
-0.55876,1.74805,-1.49462,-1.4624,9.90902,9.90902,1.71552,-0.641177,12,"2010",10,"Medium Drought"
-1.18887,1.97678,-0.384631,-1.13104,8.39027,8.39027,2,-0.641119,12,"2010",9,"Medium Drought"
0.146698,0.670038,-0.0431848,-1.09816,11.6452,11.6452,3,-0.641103,12,"2015",12,"Medium Drought"
2.56362,1.32917,-1.826,-1.7923,15.1441,15.1441,3.33419,-0.641036,12,"2015",16,"Medium Drought"
0.69941,0.662973,-1.47227,-1.2382,4.50526,4.50526,2.00299,-0.639768,12,"2005",5,"Medium Drought"
2.75017,1.43851,-1.9714,-2.78924,5.01573,5.01573,6.837,-0.638791,12,"2015",6,"Severe Drought"
1.77335,0.141438,-1.38786,-2.51513,9.06814,9.06814,4,-0.638367,12,"2015",10,"Severe Drought"
-0.466838,2.0468,-1.09421,-1.15444,55.965,55.965,2.09662,-0.63835,12,"2010",31,"Medium Drought"
0.980411,0.476355,-0.806458,-1.43481,16.4127,16.4127,3,-0.638199,12,"2005",17,"Medium Drought"
2.26406,1.28031,-1.68166,-1.86598,5.14574,5.14574,3.55299,-0.638039,12,"2015",6,"Medium Drought"
-1.69403,2.12353,-1.48225,-1.2064,4.64213,4.64213,2.69258,-0.63795,12,"2010",5,"Medium Drought"
2.05922,0.364699,-2.16519,-2.30863,44.7672,44.7672,5.94585,-0.636746,12,"2015",31,"Severe Drought"
2.21057,0.950581,-0.508761,-1.55926,4.4134,4.4134,3.38923,-0.635917,12,"2015",5,"Medium Drought"
