"WTD","HAND","SoilFertility","SoilSand_content","SoilClay_content","Tree_Height","WoodDensity","DrySeasonLength","MCWD_STD","SegGeo_number","year","Long","Lat"
6.0956,6.0956,-0.473906,0.5,0.36,26.6689,0.704035,3.84763,49.3733,9,"2015",-54.922,11.8278
15.8386,15.8386,-0.431814,0.62,0.3,16.972,0.636261,5,60.5524,12,"2015",-59.3014,30.793
14.6446,14.6446,0.603712,0.33,0.38,39.5139,0.592257,5,58.7541,12,"2015",-71.5896,27.4914
24.8819,24.8819,-0.124903,0.38,0.44,35.8542,0.673645,4.8805,52.9984,12,"2015",-55.9294,24.1629
24.3331,24.3331,-0.276666,0.34,0.43,35.1855,0.669921,4,42.9269,12,"2015",-57.2619,24.4917
7.72808,7.72808,-0.719474,0.55,0.3,21.5006,0.646727,5.20231,53.5972,12,"2015",-53.231,29.4619
91.8514,91.8514,0.10809,0.31,0.43,32.8687,0.606339,5,72.4859,0,"2015",-67.2569,32.4923
13.0983,13.0983,-0.515159,0.51,0.33,27.6129,0.652269,5,57.9346,12,"2015",-56.6011,27.4988
13.5727,13.5727,-0.427641,0.61,0.29,16.904,0.632304,5,58.6636,12,"2015",-59.0227,31.4127
6.67879,6.67879,-0.396438,0.34,0.37,36.2444,0.636901,0.764901,27.6023,21,"2015",-72.2583,22.8286
7.38235,7.38235,-0.477599,0.33,0.37,38.7726,0.62906,2.31338,45.9062,12,"2015",-72.5895,23.493
214.584,214.584,-0.137468,0.44,0.33,28.9178,0.599287,6.28743,136.754,0,"2015",-68.2547,32.8241
107.853,107.853,-0.136488,0.34,0.4,31.5713,0.593705,0,9.22228,0,"2015",-78.2553,21.8264
20.7338,20.7338,-0.306293,0.34,0.44,33.135,0.676056,4,53.5568,12,"2015",-57.5826,24.1504
107.003,107.003,0.0560239,0.4,0.38,28.5429,0.606342,5,81.4368,0,"2015",-67.2531,32.8177
16.1275,16.1275,-0.343382,0.43,0.36,31.6727,0.663418,4.89356,36.2704,12,"2015",-57.2548,26.1507
12.9743,12.9743,0.0634563,0.35,0.4,30.6651,0.612258,5,60.1158,12,"2015",-68.5677,28.5194
40.237,40.237,-0.0701348,0.33,0.41,32.391,0.59692,2,27.5064,0,"2015",-74.9188,26.4847
18.3682,18.3682,0.107867,0.4,0.37,26.7181,0.623591,6.54375,74.1509,12,"2015",-62.5909,32.8253
51.6625,51.6625,-0.634672,0.38,0.4,26.2469,0.69364,4.07781,64.427,9,"2015",-63.5912,11.1662
9.51497,9.51497,-0.355426,0.4,0.37,35.2336,0.651829,2.57975,60.1613,12,"2015",-68.5899,22.828
13.1903,13.1903,-0.704426,0.62,0.3,24.5424,0.643114,5.09322,42.0481,12,"2015",-57.5676,29.4734
12.3424,12.3424,-0.219311,0.4,0.4,33.8205,0.659792,5,51.9313,12,"2015",-58.5925,26.4941
5.39672,5.39672,-0.533418,0.39,0.37,34.2429,0.653244,3.01056,51.9295,12,"2015",-67.5899,23.8271
13.0563,13.0563,-0.752238,0.57,0.33,26.1078,0.648967,5,59.8748,12,"2015",-53.601,28.8185
4.99155,4.99155,-0.0277112,0.69,0.6,19.8943,0.620144,5.06504,66.6334,12,"2015",-64.2534,33.1547
7.47056,7.47056,-0.540517,0.34,0.37,34.4663,0.658709,3.30014,62.781,12,"2015",-66.5921,24.1675
21.5251,21.5251,-0.479968,0.51,0.32,25.1193,0.652315,5,51.944,12,"2015",-57.5611,28.1472
2.93659,2.93659,0.116669,0.47,0.33,1.90741,0.651501,6,54.4673,12,"2015",-50.244,28.7685
3.96282,3.96282,-0.043658,0.38,0.33,27.5564,0.621067,7,76.6856,12,"2015",-63.5941,32.4728
15.749,15.749,-0.293407,0.45,0.35,32.6081,0.663944,3.73346,39.0319,12,"2015",-56.9262,25.8264
12.668,12.668,0.482187,0.28,0.4,37.2587,0.607083,4.98301,78.6991,12,"2015",-71.5893,26.4931
13.3645,13.3645,0.093031,0.42,0.38,26.748,0.623225,6.20453,73.3515,12,"2015",-62.9076,32.8146
3.55265,3.55265,-0.0869702,0.39,0.32,27.15,0.625353,6.06102,63.4265,12,"2015",-63.9261,32.1544
8.97933,8.97933,-0.09721,0.4,0.37,36.0563,0.646314,1.89245,47.7564,12,"2015",-69.9211,22.8276
8.88898,8.88898,-0.628165,0.61,0.32,21.9667,0.646631,5.22037,61.1631,12,"2015",-52.9497,30.1515
14.9688,14.9688,0.0368287,0.42,0.36,27.8224,0.623226,6.76423,72.3162,12,"2015",-62.9244,32.492
6.46915,6.46915,-0.646267,0.56,0.34,21.768,0.646771,5.90722,55.4896,12,"2015",-52.6348,29.8171
6.31672,6.31672,-0.811791,0.53,0.27,27.1882,0.70009,0,8.59468,21,"2015",-67.2438,16.8262
8.4045,8.4045,-0.176202,0.35,0.36,35.1355,0.642574,3.08566,65.8134,12,"2015",-68.5891,24.4926
101.24,101.24,-0.284632,0.39,0.39,33.0607,0.600111,0.73561,16.3893,0,"2015",-76.9234,22.8271
29.492,29.492,-0.447953,0.45,0.41,36.3136,0.709403,3,50.422,9,"2015",-54.2578,12.4942
7.55973,7.55973,-0.447268,0.38,0.38,34.6761,0.656616,2.58374,52.249,12,"2015",-68.2487,22.828
7.721,7.721,-0.265399,0.3,0.38,34.8151,0.647709,3.32031,67.4031,12,"2015",-68.2572,24.4914
10.2292,10.2292,-0.24517,0.33,0.37,36.1762,0.620894,3.29649,34.9515,12,"2015",-74.2543,24.1586
5.88286,5.88286,-0.652757,0.35,0.37,35.1417,0.631283,0.325098,24.1003,21,"2015",-73.2584,22.4919
17.7559,17.7559,-0.600559,0.61,0.28,18.8757,0.644068,6,59.2941,12,"2015",-53.5956,30.7804
15.7113,15.7113,-0.242819,0.42,0.4,30.4587,0.658632,5,60.7114,12,"2015",-54.2588,26.1595
5.59441,5.59441,-0.0643209,0.33,0.36,34.496,0.639726,3.10437,68.2944,12,"2015",-70.2493,24.2053
25.4347,25.4347,-0.487671,0.54,0.3,27.9626,0.652264,5,44.1753,12,"2015",-57.2451,27.5001
16.6263,16.6263,-0.237705,0.45,0.39,29.1466,0.663622,4.74575,49.8838,12,"2015",-56.591,25.488
7.96841,7.96841,-0.585038,0.48,0.29,31.863,0.674231,0,8.35757,21,"2015",-68.9196,19.172
9.69438,9.69438,0.149697,0.27,0.4,40.1862,0.611822,4.01442,54.7821,12,"2015",-73.5896,25.8259
19.9629,19.9629,-0.270493,0.29,0.49,34.9413,0.675848,4,45.0652,12,"2015",-57.2572,24.1598
28.4006,28.4006,-0.125782,0.41,0.39,34.0436,0.653713,5,50.3954,12,"2015",-59.5945,28.1616
208.193,208.193,0.0771162,0.35,0.41,25.1607,0.594908,3.06911,53.1489,0,"2015",-76.6028,25.8414
5.10073,5.10073,-0.439808,0.37,0.35,33.5588,0.656172,3.90058,62.2858,12,"2015",-66.5891,24.4933
16.389,16.389,0.169725,0.37,0.39,38.3321,0.590398,4.15226,64.4999,12,"2015",-73.5889,27.4926
6.45667,6.45667,-0.565,0.43,0.33,35.0287,0.655624,0,14.0156,21,"2015",-69.9183,20.4976
5.78238,5.78238,-0.477568,1.92,1.93,33.775,0.655868,1.87942,41.846,21,"2015",-69.6091,21.1586
261.956,261.956,-0.171283,0.53,0.16,25.8931,0.59918,6.26794,160.922,0,"2015",-68.1874,33.1085
4.93967,4.93967,-0.32979,0.39,0.35,34.8648,0.635376,0,16.9725,21,"2015",-72.9186,21.1607
11.2488,11.2488,-0.0095866,0.29,0.42,37.1445,0.64207,4,77.6582,12,"2015",-68.5898,25.1598
7.17813,7.17813,-0.495018,0.34,0.39,36.5454,0.632475,0.00861498,23.8366,21,"2015",-72.5838,22.4987
27.0499,27.0499,-0.234224,0.28,0.47,35.6183,0.679569,4,52.8531,12,"2015",-56.2602,22.8261
3.80992,3.80992,-0.00505183,0.43,0.33,25.9084,0.616333,3.37097,44.4946,12,"2015",-64.2669,34.1429
7.3262,7.3262,-0.13937,0.32,0.37,34.1276,0.645897,3.53189,64.14,12,"2015",-68.9178,23.83
23.1135,23.1135,-0.522129,0.4,0.39,35.8987,0.697734,4.09935,69.7819,9,"2015",-56.2612,18.1615
5.03934,5.03934,-0.381165,0.34,0.39,36.1403,0.635241,0,18.0742,21,"2015",-72.5899,21.8264
5.45077,5.45077,-0.390366,0.48,0.31,34.0736,0.642348,0,7.79643,21,"2015",-71.5889,20.4936
7.6802,7.6802,-0.630255,0.4,0.36,32.5815,0.661587,3,54.2043,12,"2015",-66.9237,23.1612
5.92431,5.92431,-0.594482,0.32,0.39,35.8305,0.631283,1,28.4011,21,"2015",-72.9207,22.8284
6.70136,6.70136,0.0997954,0.26,0.42,36.187,0.636335,4,76.3521,12,"2015",-69.5873,24.4954
3.04396,3.04396,-0.00157845,0.53,0.3,16.3237,0.618111,7.00719,235.162,12,"2015",-61.8392,34.4226
9.21969,9.21969,-0.133341,0.33,0.36,36.2461,0.583496,2.5139,43.5553,12,"2015",-69.9224,29.817
11.5253,11.5253,-0.0471009,0.4,0.36,26.1343,0.633423,5.35553,61.3413,12,"2015",-62.2654,30.8492
25.2621,25.2621,-0.383922,0.41,0.41,31.8704,0.658687,5,45.7032,12,"2015",-57.5939,26.4957
6.3843,6.3843,-0.0330007,0.29,0.36,29.1016,0.599414,4.52897,73.2355,12,"2015",-69.2528,30.1643
6.69204,6.69204,-0.616559,0.4,0.35,35.9972,0.633788,0,20.9636,21,"2015",-73.2466,22.1695
9.15171,9.15171,0.0535443,0.37,0.37,37.9847,0.640735,4,76.3705,12,"2015",-68.9231,25.1606
5.9674,5.9674,-0.1137,0.3,0.42,36.0561,0.647166,2,55.9916,12,"2015",-69.5912,22.8292
5.86652,5.86652,-0.528742,0.39,0.34,32.1869,0.665544,1.62929,35.3891,21,"2015",-67.2505,21.8349
10.1129,10.1129,-0.0264613,0.48,0.3,28.0549,0.63347,6,54.3132,12,"2015",-62.6009,30.5474
32.1164,32.1164,-0.215001,0.45,0.37,21.0545,0.655204,5,64.0015,12,"2015",-51.9515,26.1506
10.3614,10.3614,-0.0259958,0.33,0.4,31.9837,0.611404,3.02503,44.3739,12,"2015",-74.589,24.8268
8.69495,8.69495,0.216834,0.32,0.38,37.0737,0.636368,5,71.9072,12,"2015",-69.2565,25.8264
7.59887,7.59887,-0.395359,0.34,0.39,37.1408,0.622272,2.86298,49.4951,12,"2015",-73.5892,24.1604
16.7732,16.7732,-0.04709,0.44,0.34,28.4101,0.627325,6.07606,61.7877,12,"2015",-63.2523,32.1604
7.85575,7.85575,-0.344327,0.47,0.37,36.0384,0.647934,5,56.0102,12,"2015",-64.2561,28.4937
4.67047,4.67047,-0.78995,0.5,0.28,27.364,0.700091,0,7.10938,21,"2015",-67.2589,16.4933
6.44704,6.44704,-0.172534,0.37,0.37,36.5022,0.636356,2.87338,61.8675,12,"2015",-71.2517,24.1311
10.9568,10.9568,-0.280786,0.98,0.83,18.8226,0.640381,5,59.2582,12,"2015",-53.832,32.5487
10.6898,10.6898,-0.503548,0.57,0.33,13.881,0.63626,5.18452,57.7252,12,"2015",-58.9614,30.8574
7.01395,7.01395,0.205818,0.46,0.34,36.9709,0.601214,0,21.2962,21,"2015",-75.9188,19.4907
89.1851,89.1851,-0.382776,0.32,0.43,34.4089,0.601408,1.11408,20.9677,0,"2015",-76.5926,23.163
6.52754,6.52754,-0.245044,0.32,0.37,34.9296,0.637862,1.07286,33.1097,21,"2015",-71.5896,22.4941
4.88246,4.88246,-0.57029,0.32,0.39,30.1213,0.66896,1.46449,33.9495,21,"2015",-66.236,21.506
18.5904,18.5904,-0.0950408,0.4,0.42,32.9829,0.668156,5,56.2479,12,"2015",-55.9285,24.8256
7.00754,7.00754,-0.61971,0.36,0.38,36.5835,0.630987,0.654594,33.3759,21,"2015",-73.2607,23.157
7.73695,7.73695,-0.140752,0.35,0.38,37.4464,0.631031,3,55.863,12,"2015",-71.2548,24.4943
10.0051,10.0051,-0.569994,0.62,0.27,13.875,0.637509,5.15132,61.182,12,"2015",-58.255,31.127
13.367,13.367,-0.610192,0.6,0.31,14.0324,0.637348,5.03243,57.8352,12,"2015",-57.9175,31.1515
6.64824,6.64824,-0.0968551,0.38,0.37,34.6777,0.63676,3.02703,64.3664,12,"2015",-70.5865,24.1855
12.9229,12.9229,-0.727241,0.6,0.31,25.1952,0.648842,5,52.0772,12,"2015",-54.2309,28.4987
12.2809,12.2809,0.444163,0.35,0.38,38.1441,0.576469,4.3991,52.9325,12,"2015",-71.2548,29.157
6.92957,6.92957,-0.0418153,0.46,0.35,26.7722,0.633479,6,58.6343,12,"2015",-62.8897,30.4879
15.9718,15.9718,-0.258883,0.62,0.26,24.5249,0.647372,5.45283,72.3611,12,"2015",-58.5716,28.8459
26.9842,26.9842,-0.110648,0.47,0.36,32.9209,0.647095,5,60.4998,12,"2015",-59.5918,28.4929
7.36067,7.36067,-0.387016,0.48,0.29,34.9146,0.655624,0,11.8911,21,"2015",-70.2582,20.8263
43.963,43.963,-0.614203,0.41,0.37,28.5812,0.691651,4,52.6484,9,"2015",-64.924,11.8286
6.49224,6.49224,-0.941012,0.48,0.28,33.4083,0.652746,0,9.87402,21,"2015",-70.5872,18.4907
19.528,19.528,-0.04907,0.37,0.43,32.8117,0.667772,5,59.4085,12,"2015",-55.6026,24.8266
15.3817,15.3817,-0.645559,0.63,0.3,22.6515,0.643954,6,58.2161,12,"2015",-53.896,30.4737
20.2684,20.2684,-0.155352,0.56,0.31,20.5207,0.64742,5.59504,62.4103,12,"2015",-58.5208,28.4685
149.595,149.595,0.130809,0.24,0.46,30.2752,0.598345,0.604307,20.7878,0,"2015",-75.9143,26.1549
148.142,148.142,-0.20916,0.33,0.43,26.6379,0.589661,0.454545,21.2519,0,"2015",-78.2365,20.1787
5.31585,5.31585,-0.556643,0.38,0.37,33.6011,0.657302,2.83669,50.2776,12,"2015",-67.5798,23.1652
7.04044,7.04044,-0.514799,0.34,0.38,28.3017,0.625708,3.98621,57.1793,12,"2015",-72.575,24.82
8.07724,8.07724,-0.722739,0.51,0.31,23.6433,0.646336,5.82692,53.2459,12,"2015",-53.5826,29.5084
5.11622,5.11622,-0.819662,0.53,0.26,27.8473,0.699676,0,13.8868,21,"2015",-66.575,15.492
14.661,14.661,-0.694803,0.59,0.29,28.1629,0.648557,5,53.3936,12,"2015",-54.2579,29.1565
28.2061,28.2061,-0.0842309,0.32,0.44,36.1284,0.61139,3.00814,39.4058,12,"2015",-74.5894,24.4936
12.9861,12.9861,-0.65916,0.61,0.3,14.6471,0.637505,5,53.5602,12,"2015",-57.6396,31.1314
7.4711,7.4711,-0.0439228,0.41,0.35,27.4035,0.633223,5.21545,66.0428,12,"2015",-62.5593,31.1227
26.6201,26.6201,-0.650988,0.47,0.36,25.8352,0.656229,5,58.4167,12,"2015",-55.2753,27.0812
5.9262,5.9262,-0.555942,0.41,0.38,29.6013,0.646618,5,64.1178,12,"2015",-65.6068,28.158
11.4602,11.4602,0.245261,0.42,0.37,34.4649,0.587218,0,19.308,21,"2015",-76.5907,17.8393
6.49422,6.49422,-0.630012,0.38,0.36,31.6686,0.661992,3,48.6649,12,"2015",-66.8962,22.5325
5.90212,5.90212,-0.0235012,0.28,0.4,35.7947,0.617276,4,61.0024,12,"2015",-72.5892,25.8271
9.60929,9.60929,0.151306,0.3,0.4,37.5684,0.631104,4,86.0252,12,"2015",-70.5847,25.1591
7.93952,7.93952,-0.776672,1.53,1.45,30.3242,0.691276,0,14.6768,21,"2015",-66.5864,17.4837
13.659,13.659,-0.654319,0.51,0.33,24.0566,0.656251,5,58.1476,12,"2015",-55.5719,27.1437
21.8682,21.8682,-0.195624,0.46,0.36,28.177,0.656829,5,50.543,12,"2015",-52.9261,26.1592
13.3277,13.3277,-0.191277,0.44,0.38,28.6295,0.65682,5,55.6395,12,"2015",-53.2554,26.161
6.22295,6.22295,-0.211218,0.48,0.3,34.1123,0.611389,0,11.4448,21,"2015",-74.9283,19.5021
6.12945,6.12945,-0.588441,0.35,0.38,29.6622,0.622926,1.83333,28.7367,21,"2015",-73.8515,23.1956
9.59104,9.59104,-0.0645877,0.36,0.36,37.2308,0.64733,4,72.1464,12,"2015",-68.2582,25.1607
69.7256,69.7256,-0.469091,0.37,0.43,28.9499,0.691651,4,53.9652,9,"2015",-64.9239,11.4955
164.634,164.634,0.0213275,0.4,0.36,22.6986,0.594268,6,76.5648,0,"2015",-68.6059,31.7991
81.7218,81.7218,-0.439832,0.4,0.37,30.3734,0.687302,4,33.994,9,"2015",-66.5911,11.1641
5.15375,5.15375,-0.769515,0.44,0.34,35.6369,0.649844,0,10.1853,21,"2015",-70.9221,19.1566
10.8747,10.8747,-0.178931,0.38,0.41,35.8662,0.60122,0.428697,19.5114,21,"2015",-76.6028,22.535
8.926,8.926,-0.148131,0.39,0.35,39.3252,0.636887,2.57536,53.7504,12,"2015",-70.923,23.8269
6.90468,6.90468,0.213714,0.32,0.38,37.82,0.629754,4.07312,78.6052,12,"2015",-69.5898,25.4932
3.05117,3.05117,-0.0909051,0.41,0.33,25.0277,0.625792,5.53057,66.7812,12,"2015",-64.2306,31.8125
15.2272,15.2272,-0.718359,0.58,0.34,20.1325,0.639212,5.77658,52.1777,12,"2015",-56.5864,30.8447
7.04355,7.04355,0.178621,0.29,0.4,37.9909,0.634436,4,84.5823,12,"2015",-70.2587,25.1565
23.3688,23.3688,0.0223469,0.34,0.38,32.6554,0.597616,4.21066,78.1974,9,"2015",-68.5891,30.8265
9.69285,9.69285,-0.0428766,0.43,0.35,28.8046,0.63347,5.85668,55.3123,12,"2015",-62.5914,30.825
13.1607,13.1607,0.563572,0.34,0.37,36.8968,0.607076,5,74.4675,12,"2015",-71.59,26.8254
7.8995,7.8995,-0.228062,0.33,0.38,38.186,0.63371,2,50.9271,12,"2015",-71.5885,23.4931
5.29048,5.29048,-0.715359,0.55,0.25,35.2356,0.63914,0,9.51818,21,"2015",-71.5912,19.1667
21.6065,21.6065,-0.180005,0.51,0.33,21.8062,0.653488,5,57.3482,12,"2015",-51.9378,27.1728
15.4061,15.4061,0.2552,0.4,0.37,39.3421,0.590712,4,64.7205,12,"2015",-73.2553,27.8246
5.02537,5.02537,-0.0973273,0.37,0.35,24.6178,0.625792,5,63.3289,12,"2015",-64.2522,31.5227
13.3674,13.3674,-0.651433,0.57,0.32,27.5793,0.648698,5,49.852,12,"2015",-54.5912,28.8164
86.7217,86.7217,-0.223443,0.29,0.4,30.0139,0.589294,2.53478,34.1033,0,"2015",-75.2567,27.5117
7.07301,7.07301,-0.438281,0.49,0.3,32.5878,0.669572,0,12.6197,21,"2015",-68.5869,19.4945
5.61261,5.61261,-0.604994,0.38,0.37,32.6359,0.661991,2.54912,48.0183,12,"2015",-67.2415,22.8485
5.63994,5.63994,-0.0484379,0.43,0.37,18.19,0.617136,5.91855,76.8479,12,"2015",-64.9563,32.4974
6.18676,6.18676,-0.503183,0.32,0.39,37.2815,0.632401,0.580294,23.7303,21,"2015",-72.5906,22.8252
5.55415,5.55415,-0.51212,0.44,0.31,34.2158,0.655623,0,8.86882,21,"2015",-70.2555,20.4973
18.2248,18.2248,0.408131,0.38,0.4,38.9613,0.590855,5,53.1294,12,"2015",-72.5895,27.8261
13.602,13.602,-0.484335,0.48,0.35,36.6308,0.651843,5,60.8075,12,"2015",-64.5871,28.1659
13.1578,13.1578,-0.471527,0.64,0.26,24.6203,0.646915,5.9622,59.4758,12,"2015",-58.2545,29.1603
128.701,128.701,0.0105472,0.42,0.38,30.2549,0.606005,5.28088,80.1621,0,"2015",-66.921,33.1608
11.8834,11.8834,-0.443684,0.53,0.33,23.6394,0.656316,5,53.988,12,"2015",-54.9589,26.4865
23.1962,23.1962,-0.512143,0.45,0.37,29.5325,0.657039,5,63.2102,12,"2015",-55.9209,26.8276
7.06277,7.06277,-0.603199,0.37,0.37,35.0831,0.631283,0.337575,25.5373,21,"2015",-72.9288,22.4912
10.5791,10.5791,0.0193096,0.31,0.41,39.1587,0.630209,3.91268,72.6886,12,"2015",-71.254,25.1596
18.1137,18.1137,-0.453267,0.57,0.29,26.9233,0.652733,5,49.3741,12,"2015",-57.5646,27.8305
6.75189,6.75189,-0.875891,0.53,0.29,27.9568,0.677882,0,10.9784,21,"2015",-69.5867,17.1652
14.4585,14.4585,-0.374981,0.6,0.28,25.0131,0.646578,5.83986,66.8963,12,"2015",-58.6,29.1695
16.2028,16.2028,-0.540165,0.54,0.32,19.1193,0.635818,5,58.5133,12,"2015",-55.9173,31.4042
12.5236,12.5236,0.404017,0.27,0.42,37.6029,0.621345,5,77.8111,12,"2015",-71.2563,26.1601
11.7736,11.7736,-0.482005,0.52,0.32,22.7352,0.654737,5,58.557,12,"2015",-53.5745,27.158
11.2763,11.2763,-0.00777796,0.41,0.37,26.9419,0.623224,7,80.8233,12,"2015",-63.2335,32.4799
9.02182,9.02182,0.249569,0.26,0.42,38.5326,0.61779,4.08344,64.81,12,"2015",-72.2558,26.1596
10.4641,10.4641,-0.370306,0.49,0.34,25.6912,0.655149,5,54.0457,12,"2015",-53.5945,26.8232
23.5487,23.5487,-0.43043,0.47,0.38,28.1432,0.657038,5,58.6604,12,"2015",-56.2415,26.8011
13.4255,13.4255,-0.766706,0.67,0.26,21.2814,0.643396,5.05979,43.2095,12,"2015",-57.2714,30.1443
7.38481,7.38481,0.0665095,0.32,0.43,28.398,0.586022,0,12.6582,21,"2015",-76.9437,17.4883
8.26691,8.26691,-0.685252,0.56,0.33,21.1829,0.646727,6,54.7643,12,"2015",-53.2564,29.8555
7.89005,7.89005,-0.424788,0.49,0.35,35.6909,0.645429,5,59.3619,12,"2015",-64.589,28.4911
7.9255,7.9255,0.0824266,0.47,0.32,35.9323,0.59678,0,15.8966,21,"2015",-76.2561,19.1581
6.4643,6.4643,-0.55176,0.45,0.31,34.885,0.624303,0,5.09543,21,"2015",-73.5882,19.4892
10.014,10.014,0.0353846,0.55,0.31,22.3221,0.625908,7,120.897,12,"2015",-60.9181,32.464
6.24173,6.24173,0.122872,0.28,0.39,36.9306,0.636313,4,81.5247,12,"2015",-69.5898,24.8266
7.83098,7.83098,-0.506389,0.31,0.39,32.3035,0.625582,3.97503,59.8518,12,"2015",-72.5886,24.4913
6.14748,6.14748,-0.657674,0.38,0.36,32.2079,0.625465,0.333118,22.4126,21,"2015",-73.5891,22.4934
7.37895,7.37895,0.170012,0.34,0.38,32.5532,0.610591,4.6604,60.6719,12,"2015",-73.9072,25.8205
163.505,163.505,-0.0439179,0.38,0.37,27.782,0.610634,6.3079,88.0215,0,"2015",-64.5782,35.075
6.10235,6.10235,0.162036,0.27,0.38,38.2276,0.635637,4,82.8315,12,"2015",-69.5906,25.1602
12.0775,12.0775,-0.700306,0.61,0.29,26.7357,0.646219,5,56.1299,12,"2015",-54.2516,29.4874
7.7199,7.7199,-0.301804,0.32,0.38,35.071,0.621272,2.40374,34.7415,12,"2015",-74.2539,23.8751
120.23,120.23,-0.200163,0.32,0.47,30.055,0.59556,0.260163,9.86387,0,"2015",-77.5886,22.4938
16.6364,16.6364,-0.642483,0.54,0.32,25.0191,0.652092,5,59.1266,12,"2015",-53.9209,27.5185
9.36153,9.36153,0.114144,0.49,0.31,36.7084,0.60737,0,12.6411,21,"2015",-75.5764,20.4937
8.15442,8.15442,0.168277,0.3,0.41,37.002,0.615426,4,56.7661,12,"2015",-72.9301,26.1592
15.2676,15.2676,-0.351062,0.62,0.27,27.0494,0.647543,5.55934,63.2731,12,"2015",-58.2628,28.7944
7.19459,7.19459,-0.241233,0.32,0.38,36.5851,0.637861,1.65582,42.6848,21,"2015",-71.5897,22.8269
5.47679,5.47679,-0.219728,0.31,0.41,30.2634,0.650608,0.555708,45.0006,21,"2015",-70.257,22.1645
6.06987,6.06987,-0.107658,0.42,0.36,35.9014,0.615405,1.0446,20.5581,12,"2015",-75.3253,23.1503
17.0151,17.0151,-0.358254,0.6,0.3,16.4037,0.634353,5,64.6008,12,"2015",-59.5955,31.1706
18.9582,18.9582,-0.235387,0.39,0.41,35.2469,0.669921,4.71696,35.3677,12,"2015",-56.9286,24.825
11.5895,11.5895,0.344486,0.28,0.39,38.049,0.622546,4.5769,77.9776,12,"2015",-70.925,25.8272
84.8054,84.8054,-0.0721633,0.36,0.39,33.2384,0.589357,0,14.8845,0,"2015",-77.9113,19.4955
5.53753,5.53753,-0.0460751,0.38,0.31,22.413,0.617685,6,78.5782,12,"2015",-64.6135,32.8983
13.216,13.216,0.371597,0.33,0.38,38.4197,0.576432,3.93384,55.6642,12,"2015",-70.9233,29.1593
12.7895,12.7895,-0.408745,0.48,0.35,30.0126,0.658158,5,46.8578,12,"2015",-57.9603,27.1657
26.1542,26.1542,-0.45886,0.37,0.44,36.5992,0.697746,4.70289,78.0741,9,"2015",-55.9246,18.1603
19.0657,19.0657,-0.0151958,0.43,0.36,34.8527,0.655707,5,48.4929,12,"2015",-60.5935,27.8293
5.21202,5.21202,0.102229,0.37,0.35,23.1127,0.617935,5,75.2098,12,"2015",-66.9927,30.8414
7.20008,7.20008,-0.512099,0.34,0.38,34.5872,0.656616,2.92827,42.4308,12,"2015",-67.9309,22.8188
8.05686,8.05686,-0.00673566,0.36,0.38,36.6917,0.641232,4,71.3798,12,"2015",-68.9238,24.8264
13.3881,13.3881,-0.467975,0.41,0.4,28.3773,0.657253,5,46.7396,12,"2015",-57.2637,27.155
10.3102,10.3102,-0.680055,0.56,0.21,24.3623,0.705381,0,12.2,21,"2015",-68.2587,15.8266
6.67808,6.67808,0.185698,0.3,0.37,37.4696,0.634372,4,78.7789,12,"2015",-69.9174,25.1609
35.3532,35.3532,-0.694442,0.42,0.38,25.9308,0.695016,4.12007,64.3194,9,"2015",-62.9397,11.1667
14.0979,14.0979,-0.702594,0.61,0.3,25.9382,0.647374,5,56.3081,12,"2015",-57.2645,29.1762
3.54542,3.54542,-0.037481,0.41,0.35,30.0284,0.608521,1,20.1497,21,"2015",-75.593,22.6044
17.3176,17.3176,-0.099652,0.38,0.39,27.8562,0.657105,5,57.1303,12,"2015",-52.9244,25.4939
7.29727,7.29727,-0.378115,0.28,0.41,36.9206,0.636901,0.149433,27.9546,21,"2015",-72.2567,22.4931
21.5497,21.5497,-0.553758,0.5,0.34,25.7884,0.651834,5,49.9244,12,"2015",-57.2767,28.1523
3.79191,3.79191,-0.650099,0.36,0.36,32.8958,0.668958,1.23665,30.6775,21,"2015",-65.9245,21.4923
12.7499,12.7499,-0.762923,0.57,0.34,23.653,0.643743,5.72522,44.9132,12,"2015",-57.2549,29.8199
56.7396,56.7396,-0.207135,0.36,0.45,34.3001,0.600112,0,9.38547,0,"2015",-77.2602,22.5032
13.4591,13.4591,0.637868,0.38,0.36,38.4214,0.609457,5,72.3744,12,"2015",-71.2563,27.1603
3.11092,3.11092,-0.0835058,0.36,0.35,25.7923,0.625428,6.01129,67.1837,12,"2015",-64.165,32.1217
7.90151,7.90151,-0.0669838,0.34,0.39,35.3401,0.641232,3.51879,69.0536,12,"2015",-68.9236,24.4942
4.91551,4.91551,-0.0640238,0.38,0.33,20.672,0.620601,6.7717,69.8216,12,"2015",-64.1929,32.4495
5.14792,5.14792,0.123472,0.36,0.34,24.8658,0.617926,5,77.258,12,"2015",-67.2476,30.8266
10.8539,10.8539,0.0447258,0.31,0.39,37.91,0.631815,4,80.4958,12,"2015",-70.592,24.8233
10.6787,10.6787,-0.671606,0.58,0.34,15.7395,0.637663,5.08403,49.0237,12,"2015",-57.9032,30.4595
6.83414,6.83414,-0.513602,0.33,0.37,34.0937,0.656212,3.13215,53.1048,12,"2015",-67.9828,23.1596
10.0161,10.0161,-0.0407728,0.43,0.35,28.6676,0.633063,5,61.0198,12,"2015",-62.2589,31.1514
